CODIGO_ID	Fecha	MarcaMora_Tarjeta	ORIGEN_APROBACION	FORMA_PAGO	SALDO_TOTAL_TARJETA	CUPO_PROMEDIO_TARJETA	SALDO_UTILIZ_PROM_CLIENTE	CANTIDAD_TOTAL_AVANCES	ANTIGUEDAD_TARJETA_ANIOS	PROMEDIO_MENSUAL_CONSUMOS_LOCALES	MAXIMO_NUM_DIAS_VENCIDO	NUMERO_OPERACIONES_TITULAR	PROMEDIO_DIAS_SOBREGIRO_CC	PROMEDIO_MENSUAL_SALDO_CUENTA_PASIVO	MARCA_CUENTA_CORRIENTE	MARCA_CUENTA_AHORROS	RIESGO_CLIENTE_TOTAL_GFP	VALOR_DEPOSITO_A_PLAZO	SEGMENTO_RIESGO	SUCURSAL	EDAD	GENERO	INSTRUCCION	NUM_TC_SIST_FIM
18579	2018-12-24	0	Demanda	No	243.75	0	0	0	0	0	0	2	0	9953.4258	Si	Si	0	0	A	QUITO	32	MAS	PRI	5
18580	2018-12-22	0	Proactivo	No	0	0	0	0	0	0	0	3	0	1834.688	Si	Si	18600.8	0	A	QUITO	33	MAS	PRI	1
18581	2018-12-06	0	Demanda	No	450.33	0	0	0	0	0	0	1	0	0	No	No	450.33	507.45	A	QUITO	43	MAS	PRI	5
18582	2018-12-22	0	Proactivo	No	2084.38	0	0	0	0	0	0	7	0	1641.9631	Si	Si	2127.74	0	A	MANTA	40	MAS	PRI	0
18583	2018-12-04	0	Demanda	No	291.67	0	0	2	0	0	0	1	0	0	No	No	216.16	305.91	A	QUITO	43	FEM	PRI	2
18584	2018-12-11	0	Proactivo	No	446.75	0	0	0	0	0	0	3	0	3335.3094	Si	Si	380.01	0	A	GUAYAQUIL	31	MAS	PRI	5
18585	2018-12-05	0	Proactivo	No	4852.98	0	0	0	0	0	0	3	6	16220.064	Si	Si	9167.85	0	A	SANTO DOMINGO	39	MAS	PRI	1
18586	2018-12-16	0	Proactivo	No	341.66	0	0	0	0	0	0	1	0	402.3953	Si	Si	2055.45	0	A	QUITO	34	FEM	PRI	1
18587	2018-12-04	0	Proactivo	No	126.79	0	0	0	0	0	0	1	0	6329.857	No	No	10048.5	0	A	GUAYAQUIL	34	MAS	PRI	5
18588	2018-12-06	0	Proactivo	No	7.98	0	0	0	0	0	0	3	0	3870.2801	Si	Si	74662.13	0	A	QUITO	25	FEM	PRI	1
18589	2018-12-23	0	Proactivo	No	217.75	0	0	1	0	0	0	1	4	733.2176	Si	Si	14915.44	0	A	QUITO	30	MAS	PRI	0
18590	2018-12-22	0	Proactivo	No	170.52	0	0	0	0	0	0	6	0	36.9405	Si	Si	170.52	0	A	IBARRA	35	FEM	PRI	5
18591	2018-12-04	0	Demanda	Si	424.29	0	0	2	0	0	0	1	0	40.3861	Si	Si	407.43	0	A	GUAYAQUIL	25	MAS	PRI	4
18592	2018-12-21	1	Proactivo	No	500.81	0	0	0	0	0	0	1	0	33.0894	Si	Si	13944.59	0	A	QUITO	30	MAS	PRI	0
18593	2018-12-25	0	Demanda	No	3503.15	0	0	0	0	0	0	2	7	1525.5728	No	No	3646.18	0	A	QUITO	26	MAS	PRI	1
18594	2018-12-29	0	Proactivo	No	573.61	0	0	0	0	0	0	4	0	187.4105	Si	Si	1267.85	0	A	QUITO	29	FEM	PRI	1
18595	2018-12-08	0	Demanda	Si	78.55	0	0	0	0	0	0	3	0	4397.0373	No	No	0	0	A	QUITO	23	FEM	PRI	0
18596	2018-12-18	0	Demanda	No	4372.76	0	0	6	0	0	0	8	0	0	No	No	3990.52	0	A	GUAYAQUIL	33	MAS	PRI	2
18597	2018-12-18	0	Proactivo	No	4323.49	0	0	2	0	0	0	5	0	30.9335	Si	Si	5762.61	0	A	IBARRA	45	MAS	UNI	2
18598	2018-12-22	0	Proactivo	Si	779.03	0	0	3	0	0	0	2	0	13.8666	Si	Si	1817.53	0	A	MANTA	23	FEM	PRI	5
18599	2018-12-07	1	Demanda	Si	1497.79	0	0	10	0	0	0	5	0	40.415	Si	Si	19826.41	0	A	GUAYAQUIL	32	MAS	PRI	0
18600	2018-12-12	0	Proactivo	No	1614.98	0	0	0	0	0	0	5	0	60.1287	Si	Si	1630.74	0	A	GUAYAQUIL	23	MAS	PRI	1
18601	2018-12-18	0	Proactivo	No	183.58	0	0	0	0	0	0	4	1	4060.8905	Si	Si	18740.72	0	A	AMBATO	39	FEM	PRI	2
18602	2018-12-13	0	Demanda	No	1372.65	0	0	4	0	0	0	2	0	13.971	Si	Si	1372.65	0	E	QUITO	28	MAS	SEC	4
18603	2018-12-10	0	Demanda	Si	1937.5	0	0	0	0	0	0	1	0	60.3702	Si	Si	1937.5	0	A	QUITO	47	FEM	UNI	4
18604	2018-12-13	0	Demanda	No	492.87	0	0	3	0	0	0	2	0	32.4545	Si	Si	498.65	0	A	QUITO	37	FEM	PRI	4
18605	2018-12-17	0	Demanda	No	839.51	0	0	5	0	0	0	1	0	173.7098	Si	Si	2410.2	0	A	QUITO	28	FEM	PRI	1
18606	2018-12-15	0	Proactivo	No	3723.51	0	0	5	0	0	0	3	0	96.2667	Si	Si	4190.84	0	A	IBARRA	32	FEM	PRI	3
18607	2018-12-23	0	Demanda	Si	1054.72	0	0	0	0	0	0	1	0	1766.55	Si	Si	958.84	0	A	GUAYAQUIL	47	MAS	UNI	5
18608	2018-12-08	0	Proactivo	No	3259.29	0	0	0	0	0	0	3	0	25660.9909	Si	Si	3011.91	0	A	GUAYAQUIL	43	MAS	PRI	2
18609	2018-12-04	0	Demanda	No	502.95	0	0	0	0	0	0	5	0	339.861	Si	Si	506.85	700	A	QUITO	26	MAS	PRI	3
18610	2018-12-04	0	Demanda	No	389.74	0	0	0	0	0	0	2	0	0	No	No	338.66	0	A	SANTO DOMINGO	44	MAS	UNI	5
18611	2018-12-11	0	Demanda	Si	1131.25	0	0	0	0	0	0	2	0	7829.6893	Si	Si	948.01	0	A	QUITO	33	MAS	PRI	4
18612	2018-12-04	0	Proactivo	Si	209.38	0	0	0	0	0	0	2	0	92.1936	Si	Si	676.41	0	A	GUAYAQUIL	24	FEM	PRI	5
18613	2018-12-06	0	Demanda	Si	1566.63	0	0	0	0	0	0	6	8	1862.318	No	No	11512.97	0	A	GUAYAQUIL	41	MAS	PRI	3
18614	2018-12-03	0	Demanda	No	507.9	0	0	0	0	0	0	3	0	1180.7343	Si	Si	507.9	0	A	QUITO	36	MAS	PRI	2
18615	2018-12-11	0	Proactivo	Si	800.82	0	0	2	0	0	0	1	0	392.7143	Si	Si	1700.19	0	A	QUITO	46	MAS	UNI	2
18616	2018-12-07	0	Proactivo	No	1196.03	0	0	1	0	0	0	2	0	3507.2233	Si	Si	3221.42	0	A	QUITO	24	MAS	PRI	0
18617	2018-12-13	0	Demanda	No	126.01	0	0	0	0	0	0	2	0	154.0973	Si	Si	126.01	0	A	QUITO	44	MAS	UNI	1
18618	2018-12-11	0	Proactivo	Si	287.51	0	0	0	0	0	0	3	0	2454.2907	Si	Si	1305.35	0	A	GUAYAQUIL	44	MAS	UNI	3
18619	2018-12-29	0	Demanda	No	1456.14	0	0	0	0	0	0	1	0	5665.1438	Si	Si	2157.89	0	A	QUITO	36	MAS	PRI	5
18620	2018-12-27	0	Demanda	Si	1265.45	0	0	0	0	0	0	2	0	346.9711	Si	Si	1145.94	0	A	AMBATO	39	MAS	PRI	0
18621	2018-12-04	1	Proactivo	No	3036.35	0	0	0	0	0	0	2	0	0	No	No	25162.33	0	B	CUENCA	39	MAS	PRI	5
18622	2018-12-04	0	Demanda	No	473.14	0	0	0	0	0	0	2	0	33215.923	Si	Si	692.87	0	A	QUITO	41	FEM	PRI	2
18623	2018-12-12	0	Proactivo	Si	402.28	0	0	0	0	0	0	1	0	535.0311	Si	Si	1304.39	7000	A	QUITO	48	MAS	UNI	4
18624	2018-12-22	0	Proactivo	No	0	0	0	0	0	0	0	3	0	43.0567	Si	Si	14520.42	0	A	IBARRA	48	MAS	UNI	1
18625	2018-12-09	0	Demanda	Si	1981.12	0	0	2	0	0	0	3	0	43.6594	Si	Si	1920.08	0	A	QUITO	42	FEM	PRI	2
18626	2018-12-13	0	Demanda	No	2846.86	0	0	0	0	0	0	4	0	15178.1237	Si	Si	11674.03	113157.94	B	GUAYAQUIL	45	MAS	UNI	5
18627	2018-12-02	0	Proactivo	No	659.47	0	0	2	0	0	0	3	0	194.2142	Si	Si	2263.67	0	A	QUITO	36	MAS	PRI	0
18628	2018-12-20	0	Proactivo	No	57.37	0	0	9	0	0	0	4	0	152.1439	No	No	11627.56	0	A	CUENCA	50	FEM	UNI	5
18629	2018-12-11	0	Proactivo	No	238.83	0	0	0	0	0	0	3	0	193.45	Si	Si	1145.9	0	A	GUAYAQUIL	27	MAS	PRI	0
18630	2018-12-31	0	Demanda	No	789.72	0	0	0	0	0	0	3	0	383.2814	No	No	789.72	0	A	QUITO	29	MAS	PRI	5
18631	2018-12-16	0	Demanda	Si	1154.28	0	0	0	0	0	0	4	0	14.6722	Si	Si	1146.04	0	A	CUENCA	39	MAS	PRI	3
18632	2018-12-16	0	Demanda	No	594.41	0	0	10	0	0	0	4	0	37.0032	Si	Si	562.15	0	A	QUITO	36	MAS	PRI	2
18633	2018-12-21	0	Proactivo	Si	0	0	0	0	0	0	0	2	0	254.5592	No	No	13717.43	0	A	QUITO	30	FEM	PRI	3
18634	2018-12-15	0	Demanda	Si	119.37	0	0	0	0	0	0	1	0	1031.4829	Si	Si	82.35	0	A	GUAYAQUIL	36	MAS	PRI	3
18635	2018-12-24	0	Proactivo	No	48.12	0	0	0	0	0	0	2	0	254.8276	Si	Si	19541.2	0	A	QUITO	28	MAS	PRI	0
18636	2018-12-20	0	Demanda	Si	281.58	0	0	0	0	0	0	1	0	287.1576	Si	Si	169	500	A	QUITO	39	MAS	PRI	4
18637	2018-12-18	0	Demanda	No	1367.67	0	0	0	0	0	0	2	0	480.6609	Si	Si	1367.67	0	A	AMBATO	44	MAS	UNI	0
18638	2018-12-02	0	Demanda	No	603.18	0	0	0	0	0	0	1	0	443.1075	Si	Si	771.27	800	A	QUITO	28	MAS	PRI	2
18639	2018-12-23	0	Proactivo	Si	192.08	0	0	0	0	0	0	1	0	111.5959	Si	Si	1213.93	0	A	MANTA	50	FEM	UNI	4
18640	2018-12-23	0	Demanda	No	989.06	0	0	1	0	0	0	5	8	611.6325	No	No	18437.11	0	A	QUITO	42	MAS	PRI	4
18641	2018-12-11	0	Demanda	No	1346.05	0	0	0	0	0	0	1	0	357.7725	Si	Si	1346.05	0	A	QUITO	50	MAS	UNI	3
18642	2018-12-16	0	Proactivo	Si	286.33	0	0	8	0	0	0	3	0	63.7607	Si	Si	659.72	0	A	GUAYAQUIL	31	MAS	PRI	1
18643	2018-12-03	0	Proactivo	No	6042	0	0	0	0	0	0	8	0	386.0529	Si	Si	47820.5	0	A	GUAYAQUIL	49	MAS	UNI	5
18644	2018-12-17	0	Proactivo	No	748.48	0	0	0	0	0	0	2	3	1444.4288	No	No	3852.7	11938.51	A	QUITO	41	MAS	PRI	2
18645	2018-12-07	0	Demanda	No	478.15	0	0	0	0	0	0	3	0	0	No	No	478.15	0	A	GUAYAQUIL	46	FEM	UNI	4
18646	2018-12-17	0	Proactivo	Si	626.45	0	0	5	0	0	0	1	0	323.4039	Si	Si	1819.87	0	A	GUAYAQUIL	24	FEM	PRI	2
18647	2018-12-15	0	Demanda	No	375.88	0	0	1	0	0	0	2	0	0	No	No	497.74	0	A	GUAYAQUIL	39	MAS	PRI	4
18648	2018-12-22	0	Proactivo	Si	129.85	0	0	0	0	0	0	2	0	288.8994	Si	Si	996.38	0	A	GUAYAQUIL	39	MAS	PRI	1
18649	2018-12-19	0	Demanda	No	309.43	0	0	1	0	0	0	4	0	6115.9975	Si	Si	1223.93	4000	A	QUITO	48	FEM	UNI	1
18650	2018-12-16	0	Demanda	No	280.43	0	0	0	0	0	0	2	0	388.5875	Si	Si	13.9	0	A	GUAYAQUIL	46	MAS	UNI	3
18651	2018-12-04	0	Demanda	No	388.96	0	0	0	0	0	0	1	0	20.6045	Si	Si	388.96	0	A	QUITO	29	MAS	PRI	5
18652	2018-12-03	0	Demanda	Si	673.78	0	0	0	0	0	0	1	0	39510.7287	Si	Si	2341.1	25135.86	A	AMBATO	40	MAS	PRI	0
18653	2018-12-29	0	Proactivo	No	6613.52	0	0	12	0	0	0	4	0	239.6315	Si	Si	5986.53	0	B	SANTO DOMINGO	42	MAS	PRI	0
18654	2018-12-23	0	Proactivo	No	0	0	0	0	0	0	0	3	12	383.7519	No	No	22121.03	0	A	QUITO	24	FEM	PRI	3
18655	2018-12-03	0	Proactivo	No	4965.1	0	0	0	0	0	0	1	14	1145.2319	No	No	5842.8	0	A	SANTO DOMINGO	48	MAS	UNI	1
18656	2018-12-06	0	Proactivo	No	0	0	0	0	0	0	0	4	0	515.0079	No	No	12177.15	0	A	QUITO	29	MAS	PRI	4
18657	2018-12-03	0	Proactivo	No	331.07	0	0	0	0	0	0	2	0	1049.7402	Si	Si	8098.61	0	A	GUAYAQUIL	28	FEM	PRI	5
18658	2018-12-05	0	Proactivo	No	3349.74	0	0	0	0	0	0	5	0	412.8039	No	No	7626.95	0	A	QUITO	35	FEM	PRI	4
18659	2018-12-21	0	Proactivo	No	1612.1	0	0	0	0	0	0	6	0	86.0215	Si	Si	4973.87	0	A	GUAYAQUIL	44	FEM	UNI	5
18660	2018-12-02	0	Demanda	No	1567.35	0	0	0	0	0	0	3	0	5807.9496	Si	Si	1393.33	0	A	QUITO	45	FEM	UNI	5
18661	2018-12-31	0	Proactivo	No	1141.31	0	0	0	0	0	0	3	0	374.4709	Si	Si	1141.31	0	A	QUITO	34	MAS	PRI	0
18662	2018-12-20	0	Proactivo	No	2714.32	0	0	0	0	0	0	2	1	3917.5306	No	No	2714.32	0	A	IBARRA	23	MAS	PRI	0
18663	2018-12-30	1	Demanda	No	1938.68	0	0	5	0	0	0	6	0	0	No	No	1938.68	0	B	GUAYAQUIL	50	FEM	UNI	5
18664	2018-12-18	0	Demanda	No	1970.75	0	0	17	0	0	0	3	0	0	No	No	1892.06	0	A	QUITO	46	MAS	UNI	2
18665	2018-12-04	0	Proactivo	No	2894.16	0	0	3	0	0	0	4	0	27.1095	Si	Si	19540.21	0	A	QUITO	38	FEM	PRI	5
18666	2018-12-20	0	Proactivo	Si	257.52	0	0	0	0	0	0	1	0	46.5732	Si	Si	469.65	0	A	GUAYAQUIL	26	FEM	PRI	1
18667	2018-12-20	0	Demanda	No	2431.32	0	0	0	0	0	0	5	0	0	No	No	4215.91	0	B	QUITO	23	MAS	PRI	1
18668	2018-12-08	0	Demanda	No	226.8	0	0	0	0	0	0	1	0	175.6439	Si	Si	252.93	0	A	QUITO	23	FEM	PRI	2
18669	2018-12-11	0	Proactivo	No	8581.21	0	0	7	0	0	0	7	0	964.4118	No	No	37692.01	0	A	QUITO	44	MAS	UNI	0
18670	2018-12-21	0	Proactivo	No	9571.38	9700	8817.3183	5	8	0	0	2	1	392.9182	Si	Si	11325.54	0	A	QUITO	33	MAS	PRI	4
18671	2018-12-07	0	Demanda	No	710.61	0	0	1	0	0	0	1	0	324.5016	Si	Si	710.61	1008.32	A	QUITO	48	MAS	UNI	4
18672	2018-12-01	0	Proactivo	Si	434.34	0	0	0	0	0	0	1	0	117.1519	Si	Si	1603.9	0	A	GUAYAQUIL	31	MAS	PRI	4
18673	2018-12-25	0	Demanda	No	420.55	0	0	2	0	0	0	3	0	59.8998	Si	Si	1474.27	0	A	QUITO	24	FEM	PRI	1
18674	2018-12-08	0	Demanda	No	297.32	0	0	1	0	0	0	1	0	13.1091	Si	Si	1334.17	0	A	GUAYAQUIL	46	MAS	UNI	0
18675	2018-12-07	1	Proactivo	Si	745.84	0	0	9	0	0	0	3	0	9.9143	Si	Si	1870.71	0	E	MANTA	43	FEM	SEC	1
18676	2018-12-06	0	Proactivo	No	186.13	0	0	0	0	0	0	3	0	263.2619	No	No	8722.51	0	A	GUAYAQUIL	44	FEM	UNI	4
18677	2018-12-06	0	Proactivo	No	439.95	0	0	1	0	0	0	7	0	964.4118	No	No	37692.01	0	A	QUITO	46	FEM	UNI	4
18678	2018-12-03	0	Proactivo	Si	604.76	0	0	0	0	0	0	3	0	112.8521	Si	Si	1502.66	0	A	GUAYAQUIL	45	FEM	UNI	1
18679	2018-12-23	0	Proactivo	Si	0	0	0	0	0	0	0	3	0	429.6786	Si	Si	1872.91	0	A	MANTA	25	MAS	PRI	5
18680	2018-12-23	1	Proactivo	No	1680.91	0	0	0	0	0	0	4	0	1283.2301	Si	Si	1483.01	0	A	QUITO	26	FEM	PRI	4
18681	2018-12-14	1	Proactivo	No	1200	0	0	0	0	0	0	7	0	85.7179	Si	Si	15296.6	0	A	AMBATO	37	MAS	PRI	3
18682	2018-12-18	0	Demanda	No	133.32	0	0	0	0	0	0	4	0	7879.062	Si	Si	133.32	0	A	CUENCA	49	MAS	UNI	0
18683	2018-12-31	0	Proactivo	No	7609.11	0	0	0	0	0	0	8	0	17.7424	No	No	7609.11	0	A	MANTA	45	FEM	UNI	1
18684	2018-12-09	0	Demanda	Si	1024.92	0	0	0	0	0	0	2	5	344.4731	Si	Si	3681.27	0	B	QUITO	41	MAS	PRI	1
18685	2018-12-01	0	Demanda	Si	3003.96	0	0	0	0	0	0	1	0	59.2693	Si	Si	5747.25	0	A	QUITO	42	MAS	PRI	0
18686	2018-12-20	0	Demanda	Si	1393.42	0	0	4	0	0	0	1	0	353.7225	Si	Si	1120.31	0	A	GUAYAQUIL	49	MAS	UNI	1
18687	2018-12-11	0	Proactivo	Si	254.61	0	0	0	0	0	0	4	0	18.3225	Si	Si	628.42	0	A	GUAYAQUIL	35	MAS	PRI	1
18688	2018-12-30	0	Demanda	No	1638.36	0	0	0	0	0	0	4	0	472.7581	No	No	78658.38	0	A	QUITO	36	FEM	PRI	5
18689	2018-12-19	0	Proactivo	No	2391.45	0	0	0	0	0	0	2	0	832.6234	Si	Si	17661.48	0	A	GUAYAQUIL	34	FEM	PRI	5
18690	2018-12-08	0	Demanda	No	63.32	0	0	0	0	0	0	1	0	637.6666	Si	Si	31.65	519.11	A	QUITO	35	MAS	PRI	0
18691	2018-12-25	0	Demanda	No	4853.2	0	0	0	0	0	0	3	1	30281.0747	Si	Si	175669.92	0	A	QUITO	48	MAS	UNI	3
18692	2018-12-01	0	Demanda	Si	3089.6	0	0	0	0	0	0	4	0	6976.8325	No	No	1499.56	0	A	GUAYAQUIL	44	FEM	UNI	0
18693	2018-12-20	0	Demanda	Si	487.37	0	0	0	0	0	0	2	0	50.0582	Si	Si	391.67	500	A	QUITO	27	MAS	PRI	3
18694	2018-12-01	0	Proactivo	No	0	0	0	0	0	0	0	1	0	92.2545	Si	Si	896.76	0	A	SANTO DOMINGO	46	MAS	UNI	3
18695	2018-12-05	0	Demanda	Si	144.94	0	0	0	0	0	0	2	0	1149.6851	Si	Si	40.67	0	A	QUITO	24	MAS	PRI	3
18696	2018-12-15	0	Proactivo	Si	307.74	0	0	0	0	0	0	4	0	399.432	Si	Si	3262.09	0	A	SANTO DOMINGO	33	FEM	PRI	4
18697	2018-12-07	0	Proactivo	No	294.67	0	0	2	0	0	0	2	0	29.8331	Si	Si	743.88	0	A	GUAYAQUIL	47	MAS	UNI	2
18698	2018-12-19	0	Proactivo	Si	1910.57	0	0	0	0	0	0	5	0	15666.998	Si	Si	2860.73	0	A	CUENCA	33	MAS	PRI	2
18699	2018-12-17	0	Proactivo	No	6375.09	0	0	1	0	0	0	7	1	962.0557	No	No	55366.1	0	A	GUAYAQUIL	50	MAS	UNI	3
18700	2018-12-17	0	Proactivo	No	50.5	0	0	0	0	0	0	3	0	130805.6169	Si	Si	50.5	0	A	GUAYAQUIL	41	MAS	PRI	3
18701	2018-12-08	0	Demanda	Si	994.57	0	0	0	0	0	0	2	0	25.3584	Si	Si	954.57	0	A	QUITO	27	FEM	PRI	3
18702	2018-12-01	0	Proactivo	No	681.2	0	0	2	0	0	0	1	0	58.8393	Si	Si	3350	0	A	QUITO	41	FEM	PRI	3
18703	2018-12-06	1	Proactivo	No	14.75	0	0	0	0	0	0	4	0	38.3849	Si	Si	10368.25	0	A	QUITO	34	MAS	PRI	0
18704	2018-12-08	0	Proactivo	No	490.65	0	0	0	0	0	0	2	0	79.8775	No	No	13598.91	0	A	GUAYAQUIL	29	FEM	PRI	3
18705	2018-12-04	1	Demanda	No	813.92	0	0	0	0	0	0	1	0	634.4596	No	No	752.54	1000	A	MANTA	24	MAS	PRI	0
18706	2018-12-26	0	Proactivo	No	609.55	0	0	0	0	0	0	1	0	123.5673	Si	Si	1355.96	0	A	QUITO	33	MAS	PRI	0
18707	2018-12-13	0	Proactivo	Si	2123	0	0	0	0	0	0	4	3	4110.2356	No	No	10303.74	0	A	QUITO	44	FEM	UNI	2
18708	2018-12-01	0	Proactivo	Si	4143.71	0	0	17	0	0	0	7	0	31.9529	Si	Si	4143.71	0	A	GUAYAQUIL	28	FEM	PRI	5
18709	2018-12-24	0	Proactivo	No	2582.7	0	0	0	0	0	0	3	0	1055.8777	Si	Si	7959.51	0	A	QUITO	32	MAS	PRI	1
18710	2018-12-14	0	Demanda	No	1479.92	0	0	0	0	0	0	2	0	1108.7333	Si	Si	1364.31	0	A	QUITO	47	FEM	UNI	2
18711	2018-12-02	0	Demanda	Si	9447.79	0	0	0	0	0	0	4	7	8294.778	Si	Si	14990.39	0	A	QUITO	28	FEM	PRI	2
18712	2018-12-23	0	Proactivo	Si	381.08	0	0	0	0	0	0	1	0	388.7919	Si	Si	2588.44	0	A	GUAYAQUIL	27	MAS	PRI	2
18713	2018-12-21	1	Demanda	No	2464.25	0	0	5	0	0	0	5	0	0	No	No	1868.86	0	A	GUAYAQUIL	33	MAS	PRI	0
18714	2018-12-20	0	Demanda	No	32.57	0	0	0	0	0	0	1	1	3689.2993	No	No	2607.13	15995.47	A	GUAYAQUIL	35	MAS	PRI	2
18715	2018-12-25	0	Demanda	No	767.45	0	0	0	0	0	0	3	0	1721.5258	Si	Si	17285.61	0	A	QUITO	26	FEM	PRI	3
18716	2018-12-22	1	Proactivo	No	489.2	0	0	0	0	0	0	3	0	6.5335	No	No	14406.19	0	B	GUAYAQUIL	50	FEM	UNI	0
18717	2018-12-19	0	Demanda	Si	0	0	0	0	0	0	0	2	0	8.4825	Si	Si	36.09	0	A	GUAYAQUIL	24	FEM	PRI	5
18718	2018-12-25	0	Demanda	Si	601.13	0	0	3	0	0	0	3	0	71.596	Si	Si	503.72	0	A	IBARRA	31	MAS	PRI	2
18719	2018-12-25	0	Demanda	Si	642.56	0	0	0	0	0	0	1	0	18549.0682	Si	Si	653.34	0	A	GUAYAQUIL	44	MAS	UNI	5
18720	2018-12-30	0	Demanda	Si	631.43	0	0	3	0	0	0	4	0	30.1301	Si	Si	573.88	0	A	GUAYAQUIL	43	MAS	PRI	3
18721	2018-12-20	0	Demanda	Si	1242.12	0	0	0	0	0	0	5	8	63.8853	No	No	9241.13	0	B	QUITO	27	MAS	PRI	4
18722	2018-12-06	0	Proactivo	No	677	0	0	0	0	0	0	5	0	122.3982	No	No	12634.76	0	A	IBARRA	23	MAS	PRI	4
18723	2018-12-05	0	Demanda	No	0	0	0	0	0	0	0	4	2	9856.0923	Si	Si	52904.36	0	A	GUAYAQUIL	28	MAS	PRI	0
18724	2018-12-08	0	Demanda	Si	376.75	0	0	0	0	0	0	1	0	69.7325	Si	Si	339.9	0	A	GUAYAQUIL	50	FEM	UNI	3
18725	2018-12-25	0	Demanda	No	324.58	0	0	4	0	0	0	2	0	113.2269	Si	Si	324.58	0	A	QUITO	49	MAS	UNI	4
18726	2018-12-31	0	Demanda	No	581.4	0	0	0	0	0	0	4	0	521.0668	Si	Si	2896.66	0	A	QUITO	25	MAS	PRI	0
18727	2018-12-13	0	Demanda	No	1173.42	0	0	1	0	0	0	3	0	2.17	Si	Si	1263.84	0	B	LOJA	40	MAS	PRI	1
18728	2018-12-25	0	Demanda	No	4925.33	0	0	13	0	0	0	2	0	2493.6753	Si	Si	4925.33	5082.35	A	QUITO	30	MAS	PRI	5
18729	2018-12-06	0	Proactivo	Si	192.31	0	0	0	0	0	0	4	0	410.922	Si	Si	2387.07	0	A	QUITO	42	FEM	PRI	0
18730	2018-12-04	0	Proactivo	No	0	0	0	0	0	0	0	7	0	342.5998	Si	Si	2698.29	0	B	QUITO	41	MAS	PRI	5
18731	2018-12-12	0	Demanda	No	1497.87	0	0	1	0	0	0	1	0	298.7575	No	No	1497.87	0	A	MACHALA	32	MAS	PRI	4
18732	2018-12-10	0	Demanda	No	5279.24	0	0	1	0	0	0	5	0	327.2113	No	No	5279.24	0	A	QUITO	50	MAS	UNI	3
18733	2018-12-26	0	Demanda	No	923.15	0	0	0	0	0	0	1	0	0	No	No	1223.15	0	A	AMBATO	49	FEM	UNI	0
18734	2018-12-22	0	Proactivo	No	479.93	0	0	13	0	0	0	5	0	14.0431	No	No	8046.27	0	A	CUENCA	40	FEM	PRI	5
18735	2018-12-28	0	Proactivo	No	276.7	0	0	0	0	0	0	1	0	34.2964	Si	Si	1022.2	0	A	QUITO	43	MAS	PRI	3
18736	2018-12-24	0	Demanda	Si	698.53	0	0	0	0	0	0	1	0	72.5684	Si	Si	679.34	0	A	GUAYAQUIL	27	FEM	PRI	5
18737	2018-12-02	0	Demanda	Si	924.38	0	0	1	0	0	0	2	0	36.1947	Si	Si	851.53	0	A	GUAYAQUIL	23	MAS	PRI	4
18738	2018-12-11	0	Proactivo	No	2153.1	0	0	0	0	0	0	3	2	579.1355	No	No	13057.24	0	A	QUITO	30	MAS	PRI	5
18739	2018-12-29	0	Proactivo	Si	475.64	0	0	5	0	0	0	2	0	356.052	Si	Si	2712.98	0	A	IBARRA	29	MAS	PRI	2
18740	2018-12-19	0	Demanda	No	1510.89	0	0	0	0	0	0	1	0	216.0007	Si	Si	2118.51	0	A	QUITO	41	FEM	PRI	0
18741	2018-12-05	0	Proactivo	Si	333.95	0	0	0	0	0	0	2	0	89.6198	Si	Si	974.67	0	A	QUITO	39	FEM	PRI	0
18742	2018-12-20	0	Demanda	Si	785.8	0	0	0	0	0	0	2	0	987.1145	Si	Si	726.43	0	A	MANTA	49	FEM	UNI	2
18743	2018-12-04	0	Proactivo	No	173.56	0	0	0	0	0	0	4	0	267.4401	No	No	29877.95	0	A	MANTA	26	FEM	PRI	0
18744	2018-12-11	0	Proactivo	No	794.14	0	0	0	0	0	0	1	0	0	No	No	794.14	0	A	GUAYAQUIL	50	MAS	UNI	4
18745	2018-12-25	0	Demanda	No	3075.07	0	0	5	0	0	0	9	0	174.239	Si	Si	3220.56	0	A	SANTO DOMINGO	38	FEM	PRI	3
18746	2018-12-28	0	Proactivo	No	235.73	0	0	0	0	0	0	1	2	23615.8022	Si	Si	218.33	41572.9	A	CUENCA	37	MAS	PRI	5
18747	2018-12-14	0	Demanda	No	967.56	0	0	0	0	0	0	2	0	0	No	No	1769.38	0	A	QUITO	44	MAS	UNI	0
18748	2018-12-20	0	Proactivo	No	344.18	0	0	0	0	0	0	3	0	426.2387	No	No	12520.34	0	A	QUITO	30	MAS	PRI	4
18749	2018-12-30	0	Demanda	Si	324.39	0	0	0	0	0	0	2	0	178.4533	Si	Si	389.59	0	A	MANTA	45	MAS	UNI	5
18750	2018-12-16	0	Demanda	Si	1389.25	0	0	0	0	0	0	1	0	267.4153	Si	Si	890.75	0	A	QUITO	29	MAS	PRI	1
18751	2018-12-29	0	Demanda	No	861.83	0	0	4	0	0	0	1	0	56.1338	Si	Si	116.91	50000	A	QUITO	25	MAS	PRI	1
18752	2018-12-22	0	Demanda	Si	634.35	0	0	11	0	0	0	2	0	8.512	Si	Si	634.35	0	B	GUAYAQUIL	27	FEM	PRI	5
